id,title,tagline,urlBersih,category,love,comments,author,cityName,provinceName,createdAt,hidup,httpStatus,page,stars,tema
s00_01KX852JANZ2MB72YWEZ5XFJ5T,Smartour | AI Tour Planner,AI Tour Planner with Local Guide directory and Crypto Smart Wallet Integration,https://smartour.my.id/,opensource,1,0,Be Your,Surabaya,Jawa Timur,2026-07-11T08:35:32.822Z,true,200,https://aiclub.id/showcase/s00_01KX852JANZ2MB72YWEZ5XFJ5T,,"Web3 / kripto; Travel / properti / marketplace"
s00_01KZBYYQX27ARA4VTQMV35CBRV,SolluBiz,Integrated Business Solution,https://sollubiz.com,saas,1,0,aufa,Bandung,Jawa Barat,2026-08-06T16:36:57.157Z,true,200,https://aiclub.id/showcase/s00_01KZBYYQX27ARA4VTQMV35CBRV,,Lainnya
s00_01M0RHJQ9MKWN7WQWMGH42PET0,Soradita.id,"Buat toko online dengan brand dan domain sendiri. Kelola produk, pembayaran, ongkir, dan pesanan tanpa perlu coding.",https://www.soradita.id/,saas,1,0,Soradita,Sukabumi,Jawa Barat,2026-08-24T00:09:02.892Z,true,200,https://aiclub.id/showcase/s00_01M0RHJQ9MKWN7WQWMGH42PET0,,POS / kasir / inventori
s00_01KX5XDH2JGV16Q9SP6W5TKBSH,Sqwerly Website Builder,"Bikin website ga pake ribet,  tinggal klik klik langsung online.",https://sqwerly.com,saas,1,0,Ruxia,Jakarta Timur,DKI Jakarta,2026-07-10T11:43:14.322Z,true,200,https://aiclub.id/showcase/s00_01KX5XDH2JGV16Q9SP6W5TKBSH,,Web builder / template / portfolio
s00_01KXQDF9NGTNGZBS2V5JWZ0D10,Start-Athon,Simulator startup di Indonesia,https://sahronicapital.com,web,1,0,wansatya,Tangerang,Banten,2026-07-17T06:50:54.775Z,true,200,https://aiclub.id/showcase/s00_01KXQDF9NGTNGZBS2V5JWZ0D10,,Developer tools / infra
s00_01M08FF9R65ZN9G1AFCX53A30T,Stay Healthy,Calorie & Habit tracker,https://stayhealthy.pro,saas,1,0,qodirs_,Grobogan,Jawa Tengah,2026-08-17T18:24:20.931Z,true,200,https://aiclub.id/showcase/s00_01M08FF9R65ZN9G1AFCX53A30T,,"Kesehatan; Produktivitas personal"
s00_01M163FRCXATAA541A1BS02Q3D,Stokina -,Dari satu ide jadi gambar microstock siap jual,https://stokina.online/,saas,1,0,,Jakarta Pusat,DKI Jakarta,2026-08-29T06:32:07.523Z,true,200,https://aiclub.id/showcase/s00_01M163FRCXATAA541A1BS02Q3D,,Lainnya
s00_01KYA6E2ZB9VWN9BGEZMKE4V0M,StoryboardCinema,"Membuat naskah cerita untuk kebutuhan konten yg terdiri dari 6 scene termasuk prompting JSON siap untuk di generate ke grok, atau vo3",https://gemini.google.com/share/3131ff23a823,opensource,1,0,zhupry,Bandung,Jawa Barat,2026-07-24T13:53:29.916Z,true,200,https://aiclub.id/showcase/s00_01KYA6E2ZB9VWN9BGEZMKE4V0M,,Konten / marketing AI
s00_01KZJXNYNEM65HD6GX1TGM658A,TacoPdf,"Proses PDF, gabung, split dll dengan aman tanpa upload ke server. Gratis tanpa limit dan langganan",https://tacopdf.com,web,1,0,Bayu edi,Wonogiri,Jawa Tengah,2026-08-09T09:29:21.532Z,true,200,https://aiclub.id/showcase/s00_01KZJXNYNEM65HD6GX1TGM658A,,Lainnya
s00_01KXSNJS6QXRP5D7T1E4GCFGB0,TaniHub Sims,Simulator startup pertanian Indonesia,https://sims.taniclaw.com,web,1,0,wansatya,Tangerang,Banten,2026-07-18T03:51:06.398Z,true,200,https://aiclub.id/showcase/s00_01KXSNJS6QXRP5D7T1E4GCFGB0,,Lainnya
s00_01KXN40HWSN3EZXHFCSF6FVNKR,Timelapse Video Flow Generator,"Buat video transformasi bangunan, renovasi, atau proyek konstruksi bergaya timelapse menggunakan AI. Cocok untuk konten promosi dan portofolio.",https://lynk.id/yuddesign,tools,1,0,ibink,Bekasi,Jawa Barat,2026-07-16T09:27:05.623Z,true,200,https://aiclub.id/showcase/s00_01KXN40HWSN3EZXHFCSF6FVNKR,,Konten / marketing AI
s00_01KZ3X0J2H9RJAKKJZJ644408N,Tools Klinis Pediatri Kedokteran,"Pantau tumbuh kembang, hitung dosis emergensi, nilai status gizi, dan catat SOAP langsung dari browser",https://pediatri.medcorner.id,web,1,0,Axst,Palangka Raya,Kalimantan Tengah,2026-08-03T13:29:04.111Z,true,200,https://aiclub.id/showcase/s00_01KZ3X0J2H9RJAKKJZJ644408N,,"Kesehatan; Produktivitas personal"
s00_01KWVS74KY6ARRAHCP5JSP9NRH,Tryoutkan,"Platform tryout CPNS, BUMN, dan Kedinasan dengan simulasi akurat dan pendamping AI untuk analisis, belajar, hingga meraih skor terbaik.",https://tryoutkan.online/,saas,1,0,Muhammad Aenul Fahir,Bone,Sulawesi Selatan,2026-07-06T13:17:26.431Z,true,200,https://aiclub.id/showcase/s00_01KWVS74KY6ARRAHCP5JSP9NRH,,"Pendidikan / sekolah; Data / riset / intelijen"
s00_01KYA5ZTMMCYM231HXB9SVMM33,UGC Zhupry Generate,"Mengenerate suatu product, mempersiapkan beberapa scene dengan berbagai angel camera berikut masing masing scene, skiprting dan motion promp",https://gemini.google.com/share/41999b6e834a,tools,1,0,zhupry,Bandung,Jawa Barat,2026-07-24T13:45:43.534Z,true,200,https://aiclub.id/showcase/s00_01KYA5ZTMMCYM231HXB9SVMM33,,Konten / marketing AI
s00_01KZBYFRQ34KQW19X4XAY78190,Umkmhalal.id,Platform Infrastruktur Digital & Hub Ekosistem UMKM Halal Indonesia.🇮🇩,https://umkmhalal.id,lainnya,1,0,Irfan mayendra,Lampung Utara,Lampung,2026-08-06T16:28:46.524Z,true,200,https://aiclub.id/showcase/s00_01KZBYFRQ34KQW19X4XAY78190,,Lainnya
s00_01KY9HFBKB2DPRKBJ6G8PV89Y0,Verbun - Interactive Japanese Verb Practice,website hasil webcoding untuk latihan verb atau kotoba dan perubahan kata untuk level N5-N3,https://verbun.ai.studio/,web,1,0,kn0pnine,Tasikmalaya,Jawa Barat,2026-07-24T07:47:10.779Z,true,200,https://aiclub.id/showcase/s00_01KY9HFBKB2DPRKBJ6G8PV89Y0,,Lainnya
s00_01KZK3957NN3DR6JDFMG0HHNE5,Vistudio - AI video generation platform,"AI Video Generator Indonesia. Buat video UGC, iklan produk & konten TikTok/Instagram otomatis. Hemat 90% waktu & biaya produksi.",https://vistudio.id,saas,1,0,Rezhacozy,Wonogiri,Jawa Tengah,2026-08-09T11:07:13.855Z,true,200,https://aiclub.id/showcase/s00_01KZK3957NN3DR6JDFMG0HHNE5,,Konten / marketing AI
s00_01KX5XX2Z5A7TVZM3WNN5RA768,WEBA: AI-Platform Website Builder,"Buat, sempurnakan, dan terbitkan website dengan AI dalam satu alur kerja.",https://web.weba.pandusatrianura.cloud/,saas,1,0,pandusatrianura,Cirebon,Jawa Barat,2026-07-10T11:51:44.147Z,true,200,https://aiclub.id/showcase/s00_01KX5XX2Z5A7TVZM3WNN5RA768,,Web builder / template / portfolio
s00_01KWSZ8ZQXNF5ZPQ333S220VSF,"Waswuz.com — Omnichannel CRM WhatsApp, Instagram & Messenger","Kelola WhatsApp, Instagram DM, dan Facebook Messenger dalam satu platform. AI Chatbot, Multi-Agent, dan CRM lengkap mulai dari Rp25rb/bulan",https://waswuz.com,saas,1,1,purwantoid,Sragen,Jawa Tengah,2026-07-05T20:24:49.347Z,true,200,https://aiclub.id/showcase/s00_01KWSZ8ZQXNF5ZPQ333S220VSF,,CRM / WhatsApp automation
s00_01KY6MRWEYT2B3TZNVK5JZM1GZ,Web Aplikasi Undangan Event,"aplikasi open-source (Laravel + Filament) untuk mengelola acara dari satu tempat: undangan digital per tamu, konfirmasi kehadiran (RSVP), sebar via WhatsApp",https://github.com/hrmnpttr/undangan-event,produk,1,0,hrmnpttr,Palembang,Sumatera Selatan,2026-07-23T04:47:05.563Z,true,200,https://aiclub.id/showcase/s00_01KY6MRWEYT2B3TZNVK5JZM1GZ,1,"CRM / WhatsApp automation; Web builder / template / portfolio"
s00_01M0QMC8478Y04X2FJAZF7KXG0,Website Tour Travel,Website untuk Tour Travel,https://tour.ozodemo.my.id/,produk,1,0,Edo,Batu,Jawa Timur,2026-08-23T15:38:41.798Z,true,200,https://aiclub.id/showcase/s00_01M0QMC8478Y04X2FJAZF7KXG0,,Travel / properti / marketplace
s00_01KXCYFZJS6ZE2MBFCBQCP9P1S,fincally,"Kendali Penuh atas Keuangan KamuMulti-wallet, portofolio investasi, dan AI Advisor — semuanya satu tempat, bekerja offline.",https://fincally.egidanuarta.my.id/,web,1,0,RollerScanner,Sleman,DI Yogyakarta,2026-07-13T05:16:44.257Z,true,200,https://aiclub.id/showcase/s00_01KXCYFZJS6ZE2MBFCBQCP9P1S,,"Keuangan / akuntansi personal; Web3 / kripto"
s00_01KZKE3B41AZV3RXWN3994CZ8K,free-template-vibecoding,template geratis untuk kamu yang mau levelup vibecodingmu dengan template yang sudah ready dengan database dan di deploy menggunakan vercel,https://free-template.rahmanef.com/,opensource,1,0,rahman,Jakarta Timur,DKI Jakarta,2026-08-09T14:16:17.532Z,true,200,https://aiclub.id/showcase/s00_01KZKE3B41AZV3RXWN3994CZ8K,,Web builder / template / portfolio
s00_01KXYBSGHXD2A0TACDDWFNN20Y,iRAH Autonomous Fleet,iRAH is an advanced V2X (Vehicle-to-Everything) decentralized mesh simulator.,https://demo.i-rah.com,saas,1,0,wansatya,Tangerang,Banten,2026-07-19T23:36:13.344Z,true,200,https://aiclub.id/showcase/s00_01KXYBSGHXD2A0TACDDWFNN20Y,,Lainnya
s00_01M1KV3TQYQ30JSCK9Y8GHNXSJ,imgSoul,imgsoul - Share Your Soul | Free Image & Video Hosting,https://imgsoul.com,web,1,0,BROHAN,Nganjuk,Jawa Timur,2026-09-03T14:35:10.198Z,true,200,https://aiclub.id/showcase/s00_01M1KV3TQYQ30JSCK9Y8GHNXSJ,,Konten / marketing AI
s00_01M07WDW540AJZDR5ZGWD6K6DP,myPuskeswan,sistem informasi pusat kesehatan hewan berbasis agentic ai,https://puskeswansukalarang.disnak.sukabumikab.go.id,lainnya,1,0,budinaeka,Sukabumi,Jawa Barat,2026-08-17T12:51:31.356Z,true,200,https://aiclub.id/showcase/s00_01M07WDW540AJZDR5ZGWD6K6DP,,"Kesehatan; Pemerintahan / desa / komunitas"
s00_01M17DF7HB1X6435DE67CC6Z2H,qodirs Ai,All in One Tools Ai,https://qodirsganteng.my.id,tools,1,0,qodirs_,Grobogan,Jawa Tengah,2026-08-29T18:45:50.338Z,true,200,https://aiclub.id/showcase/s00_01M17DF7HB1X6435DE67CC6Z2H,,Lainnya
s00_01KWW93R4N74MQVVB2PETS7E3V,split budget,literasi keuangan,https://fancy-bushes-look.freebuff.dev/,web,1,0,Joe,Kebumen,Jawa Tengah,2026-07-06T17:55:12.802Z,false,400,https://aiclub.id/showcase/s00_01KWW93R4N74MQVVB2PETS7E3V,,Keuangan / akuntansi personal
s00_01M1GTPT94CGATTHBPTKKRPV3R,"""Rusyd | رُشْد""","""Rusyd | رُشْد"" Adalah sebuah pustaka digital yang memanfaatkan AI untuk membantu menelusuri referensi dari karya-karya para ulama.",https://rusyd.43-157-205-157.sslip.io,tools,0,0,,Bekasi,Jawa Barat,2026-09-02T10:30:20.354Z,true,200,https://aiclub.id/showcase/s00_01M1GTPT94CGATTHBPTKKRPV3R,,Lainnya
s00_01KXEEFPQ8R7ZNTV3N3HNQW43K,1Proxy,All in One place for sharing free proxy. Freedom is for Everyone!,https://oyi77.is-a.dev/1proxy,opensource,0,0,,Jombang,Jawa Timur,2026-07-13T19:15:26.851Z,true,200,https://aiclub.id/showcase/s00_01KXEEFPQ8R7ZNTV3N3HNQW43K,,Developer tools / infra
s00_01KXA7SVAJM8E0RXTEWFVNH0AT,A-Z Generator,"Kamu Punya Ide Produk, Tapi Bingung Mau Jual ke Siapa dan Harus Mulai dari Mana?",https://a-z-generator-ktr3.vercel.app/,saas,0,0,vince kao,Surabaya,Jawa Timur,2026-07-12T04:01:41.476Z,true,200,https://aiclub.id/showcase/s00_01KXA7SVAJM8E0RXTEWFVNH0AT,,Developer tools / infra
s00_01M07Z8X302V95SSR0N59YF80R,ADS produk,Iklan komersil 10 detik,https://youtube.com/shorts/9C-anXufLKI?si=POsQV1rRoX-17xSL,produk,0,0,Andi,Jakarta Selatan,DKI Jakarta,2026-08-17T13:41:14.768Z,true,200,https://aiclub.id/showcase/s00_01M07Z8X302V95SSR0N59YF80R,,Konten / marketing AI
s00_01KX0Q8JWSH7NE480KKMJA7BXE,AI Asisstant,"1 agen dengan 12+ model seperti Gpt, Gemini, Gemma, Qwen dll. Untuk melakukan tugas ringan hingga medium disertakan model ai generate gambar(low).",https://scorn.vercel.app,web,0,0,,Sidoarjo,Jawa Timur,2026-07-08T11:19:28.619Z,true,200,https://aiclub.id/showcase/s00_01KX0Q8JWSH7NE480KKMJA7BXE,,Lainnya
s00_01KXN486GDXQKTX8M1J3ZF8THT,AI Automotive Video Flow Generator,"Generate visual restorasi mobil klasik atau rusak menjadi seperti baru dengan bantuan AI. Cocok untuk bengkel, content creator, dan otomotif.",https://lynk.id/yuddesign,tools,0,0,ibink,Bekasi,Jawa Barat,2026-07-16T09:31:16.482Z,true,200,https://aiclub.id/showcase/s00_01KXN486GDXQKTX8M1J3ZF8THT,,"POS / kasir / inventori; Konten / marketing AI"
s00_01KYA5MZTRWS1X7SZP3HJ2AQ2K,AI Caption Pro,Mebuat Caption Ai Agent,https://gemini.google.com/share/a86ec14d871e,tools,0,0,zhupry,Bandung,Jawa Barat,2026-07-24T13:39:47.069Z,true,200,https://aiclub.id/showcase/s00_01KYA5MZTRWS1X7SZP3HJ2AQ2K,,Konten / marketing AI
s00_01KXN3P1VWN10P4N6RSG6PAB8R,AI Influencer Generator,"Buat AI influencer unik dan realistis dalam hitungan menit. Cocok untuk branding, konten media sosial, dan proyek kreatif.",https://lynk.id/yuddesign,saas,0,0,ibink,Bekasi,Jawa Barat,2026-07-16T09:21:21.530Z,true,200,https://aiclub.id/showcase/s00_01KXN3P1VWN10P4N6RSG6PAB8R,,Konten / marketing AI
s00_01KYTFK8DJHA2XS8FYBQJTYR5Z,AI QURAN,"Experience the Full AI Quran App Download our complete Android app for offline access, advanced features, and seamless Quran study experience",https://ai-quran.mytriv.com/,lainnya,0,0,mytriv,Cimahi,Jawa Barat,2026-07-30T21:41:26.831Z,true,200,https://aiclub.id/showcase/s00_01KYTFK8DJHA2XS8FYBQJTYR5Z,,Lainnya
s00_01KXYW8PJ3Q838WCDGNA9PS6S2,AINESIA BANSOS GROK,Platform untuk akses grok gratis,https://ainesia.dinoudon.my.id/,web,0,0,dinoudon,Malang,Jawa Timur,2026-07-20T04:24:08.214Z,true,200,https://aiclub.id/showcase/s00_01KXYW8PJ3Q838WCDGNA9PS6S2,,Pemerintahan / desa / komunitas
s00_01KY4Q0ZDY5G0JTCFN68X60PZT,AWCMS Repository,"AWCMS — AhliWeb’s multi-tenant foundation platform for ERP and business solutions, built on Bun, Astro 7, and PostgreSQL with Row-Level Security (RLS), RBAC/ABA",https://github.com/ahliweb/awcms,opensource,0,0,ahliweb,Kotawaringin Barat,Kalimantan Tengah,2026-07-22T10:47:58.915Z,true,200,https://aiclub.id/showcase/s00_01KY4Q0ZDY5G0JTCFN68X60PZT,13,Developer tools / infra
s00_01KZ17TPQX93NAN7YW1FYF3D43,Booking MyTriv,"Ultra-Fast Hotel & Flight Booking Compare live rates from Agoda, Booking.com, Trip.com & Traveloka in one click.",https://mytriv.com/book,web,0,0,mytriv,Cimahi,Jawa Barat,2026-08-02T12:40:23.241Z,true,200,https://aiclub.id/showcase/s00_01KZ17TPQX93NAN7YW1FYF3D43,,"Developer tools / infra; Travel / properti / marketplace"
s00_01M17JS986R603X9XTQZCXP165,CNC PURWODADI,"Layanan Jasa CNC Presisi, Rapi, & Profesional",https://cncpurwodadi.com,web,0,0,qodirs_,Grobogan,Jawa Tengah,2026-08-29T20:18:42.650Z,true,200,https://aiclub.id/showcase/s00_01M17JS986R603X9XTQZCXP165,,Developer tools / infra
s00_01M0H8DTCH9Q257JVTYBJ3RB28,Cek Motor,Platform AI untuk membantu dealer dan broker motor bekas menentukan harga dengan lebih cepat dan berbasis data.,https://cekmotor.id/,produk,0,0,Prez,Jakarta Utara,DKI Jakarta,2026-08-21T04:14:22.894Z,true,200,https://aiclub.id/showcase/s00_01M0H8DTCH9Q257JVTYBJ3RB28,,Lainnya
s00_01KY4XF564X3CMJESPHKKV2XHC,Chess Web,"1vs1, puzzle, stockfish",https://chessweb-nu.vercel.app/,web,0,0,maceng,Tangerang Selatan,Banten,2026-07-22T12:40:35.007Z,true,200,https://aiclub.id/showcase/s00_01KY4XF564X3CMJESPHKKV2XHC,,Game / hiburan / kreatif
s00_01KXWXBVPWWVJ4HEDQFM442WQS,Clopen,All-in-one workspace for AI coding agents,https://github.com/myrialabs/clopen,opensource,0,0,Arga Fairuz,Kudus,Jawa Tengah,2026-07-19T10:04:51.714Z,true,200,https://aiclub.id/showcase/s00_01KXWXBVPWWVJ4HEDQFM442WQS,41,Lainnya
s00_01KZV4CZ19NH631GKGF1S9SJ9Y,Content Ops,"Sistem multiagent untuk scout trend, draft content, analisa performa content, plus bisa scout pricing dan kompetitor juga.",https://copydawg.id/contentops-case-study,model,0,0,Copydawg,Jakarta Barat,DKI Jakarta,2026-08-12T14:00:42.534Z,true,200,https://aiclub.id/showcase/s00_01KZV4CZ19NH631GKGF1S9SJ9Y,,"Konten / marketing AI; Data / riset / intelijen"
s00_01M0F7YG0G7NKT9QVC3FJD8MJ0,DapetIde.com,"Dapetide — satu tempat buat nemuin, baca, dan nyimpen ide.. Tidak perlu banyak apliaksi, cukup di sini.",https://dapetide.com,saas,0,1,Aiman,Surakarta,Jawa Tengah,2026-08-20T09:27:31.883Z,true,200,https://aiclub.id/showcase/s00_01M0F7YG0G7NKT9QVC3FJD8MJ0,,Lainnya
s00_01KZJCYS95R8CHYG4HQHJY9SN4,Ebook - Panduan Lengkap teknisi HP untuk pemula,"Panduan lengkap teknisi HP mulai dari Nol. Cocok untuk pemula yang ingin belajar dan menguasi bidang servis HP. Ilmu Praktis, belajar, langsung bisa buka usaha",https://lynk.id/unicorelabs/e35qrl7w71j2,produk,0,0,prodigiz,Karawang,Jawa Barat,2026-08-09T04:37:05.137Z,true,200,https://aiclub.id/showcase/s00_01KZJCYS95R8CHYG4HQHJY9SN4,,Pendidikan / sekolah
s00_01KYT7GQS47Y25AQ99C88GVXK3,Edu MyTriv,"Belajar 50+ bahasa asing dengan AI tutor,Translator real-time feedback pronunciation & grammar",https://edu.mytriv.com,web,0,0,mytriv,Cimahi,Jawa Barat,2026-07-30T19:20:15.644Z,true,200,https://aiclub.id/showcase/s00_01KYT7GQS47Y25AQ99C88GVXK3,,Pendidikan / sekolah
s00_01M1FW861EF4CWMKEHE85R6GR0,Enhancing Plant Recommendation through IoT-integrated LLM Systems,This study evaluates the reliability of plant recommendations produced by Internet of Things (IoT) devices utilizing the Llama 3.2 model.,https://kinetik.umm.ac.id/index.php/kinetik/article/view/2241,lainnya,0,0,Panjiallatief,Bekasi,Jawa Barat,2026-09-02T01:38:03.481Z,true,200,https://aiclub.id/showcase/s00_01M1FW861EF4CWMKEHE85R6GR0,,Developer tools / infra
s00_01M1G3A47XA1R6AW1DKQ9S5H37,Fays Egg POS,"Aplikasi jualan telor buat bantu istri, terkoneksi dengan WA dan pembuatan QRIS dinamis. langsung di order free ongkir bekasi utara",https://fays-egg.id,web,0,0,Panjiallatief,Bekasi,Jawa Barat,2026-09-02T03:41:27.345Z,true,200,https://aiclub.id/showcase/s00_01M1G3A47XA1R6AW1DKQ9S5H37,,"POS / kasir / inventori; CRM / WhatsApp automation"
s00_01KX7MW62RBZHMX8NVEHPPA8BG,Finansiaprof,Tools pencatatan Laporan Keuangan Professional Otomatis Double Entry. Sangat mudah digunakan oleh yang tidak punya basic akuntansi. Sangat cocok untuk UMKM.,https://finansiaprof.vercel.app/,tools,0,0,Wisesa Niskala,Bogor,Jawa Barat,2026-07-11T03:52:26.248Z,true,200,https://aiclub.id/showcase/s00_01KX7MW62RBZHMX8NVEHPPA8BG,,"Keuangan / akuntansi personal; Produktivitas personal"
s00_01KY7FHPD4WS49J1GKBD27GEG8,Form Data Prestasi,Mendata Prestasi Santri dari berbagai cabang dan bidang,https://script.google.com/macros/s/AKfycbylNg5UknQ5isrXOLYolm6GmNQQ48G4JIymkcJNOaFktV2b7mp4mzNa9cfQg5rxYLfcEA/exec,web,0,0,,Tasikmalaya,Jawa Barat,2026-07-23T12:35:01.567Z,true,200,https://aiclub.id/showcase/s00_01KY7FHPD4WS49J1GKBD27GEG8,,Pendidikan / sekolah
s00_01M09G8FRNNSP1SGYXD9KQQZ45,Hafia: Catatan Keuangan,"Kelola keuangan pribadi kamu dengan cara yang lebih cerdas, cepat, dan menyenangkan.",https://play.google.com/store/apps/details?id=com.u9media.hafia&hl=id,produk,0,0,Yunan,Tangerang Selatan,Banten,2026-08-18T03:57:20.733Z,true,200,https://aiclub.id/showcase/s00_01M09G8FRNNSP1SGYXD9KQQZ45,,"Keuangan / akuntansi personal; Produktivitas personal"
s00_01KYTETG591PNTRJV5V23BP6QP,IDX MyTriv,"Prediksi harga saham berbasis AI dan Machine Learning, analisa teknikal, fundamental, & smart money. Uji strategi di akun virtual sebelum masuk pasar.",https://idx.mytriv.com,saas,0,0,mytriv,Cimahi,Jawa Barat,2026-07-30T21:27:55.519Z,true,200,https://aiclub.id/showcase/s00_01KYTETG591PNTRJV5V23BP6QP,,"Keuangan / akuntansi personal; Data / riset / intelijen"
s00_01KY593XCVY22VNRC2PFCMNH7W,IP Mister Televisi (Misteri.TV),kisah kisah misteri yang terasa nyata --> Kisah misteri indonesia.,https://www.instagram.com/misteritelevisi?utm_source=qr&igsh=cDBzOThidHlpYml3,lainnya,0,0,Antoz,Tangerang Selatan,Banten,2026-07-22T16:04:09.485Z,true,200,https://aiclub.id/showcase/s00_01KY593XCVY22VNRC2PFCMNH7W,,Lainnya
s00_01KZJCG263YMKH1J7WANCMH6X4,IT CENTER - MACBOOK REPAIR BATAM,"Repair - Maintenance - WHolesale. Macbook, Laptop, Printer, PC Builder, APPS, CCTV, Recovery HDD in Batam island",https://itcenter.co.id,web,0,0,prodigiz,Karawang,Jawa Barat,2026-08-09T04:29:02.742Z,true,200,https://aiclub.id/showcase/s00_01KZJCG263YMKH1J7WANCMH6X4,,Pemerintahan / desa / komunitas
s00_01M08081V5YPX4Y2JHE85QKG49,Iklan komersil,Video ADS full AI,https://youtube.com/shorts/9Iee8qMblcY?si=WrWn1AB7zmlFGvWc,produk,0,0,Andi,Jakarta Selatan,DKI Jakarta,2026-08-17T13:58:15.377Z,true,200,https://aiclub.id/showcase/s00_01M08081V5YPX4Y2JHE85QKG49,,Konten / marketing AI
s00_01KY4V9Z1VZGG2GXFN0NN5X0T6,InstaChat Max (Kelola chat masuk FBMP dan balas otomatis),"Kelola chat masuk dan balas otomatis dengan InstaChat Max. InstaChat Max membantu Anda mengelola banyak akun FB Marketplace, memantau chat baru, Auto Balas AI",https://www.azkazamdigital.com/instachatmax,tools,0,0,azam,Gowa,Sulawesi Selatan,2026-07-22T12:02:47.710Z,true,200,https://aiclub.id/showcase/s00_01KY4V9Z1VZGG2GXFN0NN5X0T6,,"CRM / WhatsApp automation; Travel / properti / marketplace"
s00_01M17DAFCVFBFJEDDEZAH5CGQX,KASIR GUE,WEB KASIR GRATIS LOKAL FIRST,https://kasirgue.store,produk,0,0,qodirs_,Grobogan,Jawa Tengah,2026-08-29T18:43:14.509Z,true,200,https://aiclub.id/showcase/s00_01M17DAFCVFBFJEDDEZAH5CGQX,,POS / kasir / inventori
s00_01KWVRHW8GWZR449PHV1DX98XC,KPI Pegawai,"Memudahkan penilaian operasinal tanpa harus, bongkar dan menyusun dokumen yang ribet dan memakan Waktu",https://kpi-mupa.acal.my.id/,web,0,0,Hasan,Tarakan,Kalimantan Utara,2026-07-06T13:05:49.882Z,true,200,https://aiclub.id/showcase/s00_01KWVRHW8GWZR449PHV1DX98XC,,Lainnya
s00_01KZ87Z9Q9V0KZG2H7FTX75YG3,Kajawi,Masih tahap pengembangan dan singkronisasi,https://kajawi.xyz/,web,0,0,Kenyik,Kebumen,Jawa Tengah,2026-08-05T05:57:35.185Z,false,502,https://aiclub.id/showcase/s00_01KZ87Z9Q9V0KZG2H7FTX75YG3,,Lainnya
s00_01M1NX7N87AJW6BXWE5HPD2KF7,Kurikulum Berbasis OBE Jurusan Sistem Informasi Univ Malikussaleh,Mindmap Kurikulum dan Materi Presentasi Review Kurikulum dari sudut pandang Praktisi Industri.,https://si-unimal.vercel.app,web,0,0,DepodTech,Jombang,Jawa Timur,2026-09-04T09:50:41.730Z,true,200,https://aiclub.id/showcase/s00_01M1NX7N87AJW6BXWE5HPD2KF7,,Pendidikan / sekolah
s00_01KY1FFBWZ7ZJ1BEPVWSWBBNZH,LEIZ STORE,Marketplace,https://leiz.my.id/,web,0,0,maceng,Tangerang Selatan,Banten,2026-07-21T04:38:18.514Z,false,404,https://aiclub.id/showcase/s00_01KY1FFBWZ7ZJ1BEPVWSWBBNZH,,Travel / properti / marketplace
s00_01M0J2FQHQM717597JNXJZF9YC,LabaKu,"Business Operating System untuk UMKM F&B Kelola biaya, pahami profit, analisa menu, dan ambil keputusan bisnis dengan data",https://www.LabaKu.my.id,saas,0,0,Rudi,Deli Serdang,Sumatera Utara,2026-08-21T11:49:48.458Z,true,200,https://aiclub.id/showcase/s00_01M0J2FQHQM717597JNXJZF9YC,,"Keuangan / akuntansi personal; Data / riset / intelijen"
s00_01M18FNEM2W6KSKFEQEN3NEQKB,Leo RAG Studio,RAG Sistem untuk menjawab prompt dengan fitur query ke pengetahuan dari file externals,https://leorag.ai.studio/,lainnya,0,0,L,Jakarta Barat,DKI Jakarta,2026-08-30T04:43:25.822Z,true,200,https://aiclub.id/showcase/s00_01M18FNEM2W6KSKFEQEN3NEQKB,,Lainnya
s00_01KXN5T3BV13PEJM9PKC87ZH3Q,Mids Family,Kelola uang dengan fitur keluarga (peran ayah dan bunda),https://midsfamily.lovable.app/,tools,0,0,Isnan,Tulangbawang,Lampung,2026-07-16T09:58:31.252Z,true,200,https://aiclub.id/showcase/s00_01KXN5T3BV13PEJM9PKC87ZH3Q,,Lainnya
s00_01M1M1YAMGSVSACXE0HAVW7D8P,MindRouter - Satu API Multi Model,"Dijamain 100% Asli API provider, dan dilengkapi metode pencegah data bocor ke provider AI yqng berpotensi jadi data training.",https://mindrouter.io,saas,0,0,,Jakarta Barat,DKI Jakarta,2026-09-03T16:34:29.774Z,true,200,https://aiclub.id/showcase/s00_01M1M1YAMGSVSACXE0HAVW7D8P,,Developer tools / infra
s00_01M1EH7X8AAG1TMD07A6Y9JV4X,Money Track,Aplikasi track keuangan pribadi dan keluarga (bisa kolaborasi loh),https://money.muhawaluddin.com/login,web,0,0,Wall,Mamuju Tengah,Sulawesi Barat,2026-09-01T13:06:25.755Z,true,200,https://aiclub.id/showcase/s00_01M1EH7X8AAG1TMD07A6Y9JV4X,,Keuangan / akuntansi personal
s00_01KYTG37HY2GY3SKVQMTJS6PRT,MyTriv Translator,"Tak perlu khawatir tersesat saat traveling, umrah, liburan, atau meeting bisnis internasional. MyTriv Voice Translator adalah asisten pribadi pintar 24 jam.",https://mytriv.com/translator/,tools,0,0,mytriv,Cimahi,Jawa Barat,2026-07-30T21:50:10.165Z,true,200,https://aiclub.id/showcase/s00_01KYTG37HY2GY3SKVQMTJS6PRT,,Travel / properti / marketplace
